kode_mk,nama_mk,prodi,prioritas,berminat,dosen_id,dosen_list,jenis,ruang,waktu
CIS60104,Transformasi Pemerintah,Sistem Informasi,2,"Koordinator Pengelola, Pengelola, Pengampu",47.0,['47.0'],reguler,F3.8,Selasa_16:10-17:00
CIS60104,Transformasi Pemerintah,Sistem Informasi,2,Pengampu,12.0,['12.0'],reguler,F9.2,Jumat_12:50-13:40
CIS60105,Strategi Transformasi Digital,Sistem Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",53.0,['53.0'],reguler,F3.3,Rabu_17:50-18:40
CIS60105,Strategi Transformasi Digital,Sistem Informasi,1,"Pengelola, Pengampu",94.0,['94.0'],reguler,F11.4,Senin_15:20-16:10
CIS60105,Strategi Transformasi Digital,Sistem Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.17,Jumat_10:20-11:10
CIS60105,Strategi Transformasi Digital,Sistem Informasi,1,Pengampu,108.0,['108.0'],reguler,F4.4,Selasa_17:50-18:40
CIS60106,Sistem Informasi Berkelanjutan,Sistem Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",53.0,['53.0'],reguler,F3.7a,Rabu_09:30-10:20
CIS60106,Sistem Informasi Berkelanjutan,Sistem Informasi,1,"Pengelola, Pengampu",94.0,['94.0'],reguler,F3.3,Jumat_07:00-07:50
CIS60106,Sistem Informasi Berkelanjutan,Sistem Informasi,1,Pengampu,16.0,['16.0'],reguler,F3.12,Kamis_10:20-11:10
CIS60106,Sistem Informasi Berkelanjutan,Sistem Informasi,1,Pengampu,Belum Ada Dosen,['Belum Ada Dosen'],reguler,F3.13,Jumat_07:00-07:50
CIS60106,Sistem Informasi Berkelanjutan,Sistem Informasi,1,Pengampu,108.0,['108.0'],reguler,F2.4,Kamis_17:50-18:40
CIS60107,Gudang Data,Sistem Informasi,1,"Koordinator Pengelola, Pengelola, Pengampu",72.0,['72.0'],reguler,F2.8,Senin_08:40-09:30
CIS60107,Gudang Data,Sistem Informasi,1,"Pengelola, Pengampu",73.0,['73.0'],reguler,F3.1,Selasa_12:50-13:40
CIS60107,Gudang Data,Sistem Informasi,1,"Pengelola, Pengampu",102.0,['102.0'],reguler,F2.9,Kamis_15:20-16:10
CIS60107,Gudang Data,Sistem Informasi,2,Pengampu,16.0,['16.0'],reguler,F4.14,Rabu_15:20-16:10
CIS61102,Infrastruktur Teknologi Informasi,Sistem Informasi,1,Pengampu,17.0,['17.0'],reguler,F3.7b,Senin_07:50-08:40
CIS61102,Infrastruktur Teknologi Informasi,Sistem Informasi,2,Pengampu,103.0,['103.0'],reguler,F3.7b,Selasa_10:20-11:10
CIS61103,Manajemen Bisnis,Sistem Informasi,1,Pengampu,87.0,['87.0'],reguler,F3.14,Jumat_13:40-14:30
